timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
15,-0.192041058193,[-0.19657436 -0.38687912],"[-0.55920667 -0.52907237 -1.38550816 -0.48816731 -1.28131883 -0.85219436
 -0.18466409 -0.60864553  0.96852817  0.93713673  0.        ]",-1.36479,"[[ -8.11902363   3.04713157  -0.14902398  -0.09741285]
 [-51.82590961  -1.6063905    0.           0.        ]]",[-3.05442715  0.59626871],[-1.87003233  0.34455922]
16,-0.183060191453,[-0.19657436 -0.38687912],"[-1.53798203 -0.52538395 -0.30452869 -0.40154698 -1.28131607 -0.85219316
 -0.26331323 -0.50224982  0.96522136  0.78641444  0.        ]",-1.29858,"[[ -9.18497184   3.02322462  -0.14902398  -0.09741285]
 [-54.75914191  -0.84083304   0.           0.        ]]",[-2.8892827   0.53542471],[-2.01411456  1.57948341]
17,-0.16520196202,[-0.19657436 -0.38687912],"[-1.07235224 -0.52336052  1.19746582 -0.3608266  -1.28131331 -0.85219196
 -0.34040631 -0.43453331  0.83728169  0.73640104  0.        ]",-0.991671,"[[-10.30900242   3.01196329  -0.14902398  -0.09741285]
 [-57.63434183  -0.35358804   0.           0.        ]]",[-2.92594624  0.40059417],[-3.70400571  0.34302028]
18,-0.163295851662,[-0.19657436 -0.38687912],"[ 0.45684368 -0.52232502  1.35619046 -0.34131855 -1.28131055 -0.85219076
 -0.41597395 -0.412444    0.74817542  0.87151202  0.        ]",-0.81861,"[[-11.48996626   3.00656256  -0.14902398  -0.09741285]
 [-60.45265184  -0.19464937   0.           0.        ]]",[-3.0442152   0.35516933],[-2.75581906 -1.59428729]
19,-0.186187113087,[-0.19657436 -0.38687912],"[ 1.16415557 -0.51243309 -0.18889073 -0.18438164 -1.28130779 -0.85218956
 -0.49004566 -0.96256335  0.83897576  1.06335399  0.        ]",-1.02299,"[[-12.72673726   2.96295582  -0.14902398  -0.09741285]
 [-63.21517278  -4.15298889   0.           0.        ]]",[-3.12042522  0.56294906],[-3.54635905 -0.10502367]
20,-0.206722640996,[-0.19657436 -0.38687912],"[-0.03406155 -0.48481433 -1.42688786  0.12280115 -1.28130502 -0.85218836
 -0.56263661 -1.00949684  1.08225729  0.96454785  0.        ]",-1.42409,"[[-14.01820442   2.87651072  -0.14902398  -0.09741285]
 [-65.92247095  -4.49070605   0.           0.        ]]",[-3.1612854   0.75503367],[-2.64226945  1.47411273]
21,-0.177935107819,[-0.19657436 -0.38687912],"[-1.49631162 -0.46438164 -0.45367788  0.29476969 -1.28130226 -0.85218717
 -0.6337892  -0.44765617  0.9931525   0.60781214  0.        ]",-1.00655,"[[-15.36327781   2.82726027  -0.14902398  -0.09741285]
 [-68.57612904  -0.44804115   0.           0.        ]]",[-2.83063984  0.66047025],[-2.85492504 -0.41408207]
22,-0.141232946884,[-0.19657436 -0.38687912],"[-0.88075755 -0.45253615  1.33929061  0.38238053 -1.2812995  -0.85218597
 -0.7035427  -0.67523991  0.65425064  0.68883275  0.        ]",-0.88933,"[[-16.76090252   2.80187096  -0.14902398  -0.09741285]
 [-71.1776115   -2.08560176   0.           0.        ]]",[-2.8142767   0.57569677],[-3.67060346  0.41282701]
23,-0.177245012905,[-0.19657436 -0.38687912],"[ 0.90921681 -0.44002251  0.93505838  0.46779974 -1.28129674 -0.85218477
 -0.77191144 -0.44343536  0.68659577  1.14559817  0.        ]",-1.37125,"[[-18.21003758   2.77689555  -0.14902398  -0.09741285]
 [-73.72745393  -0.41768041   0.           0.        ]]",[-3.09464645  0.50617945],[-1.24031925  0.3873473 ]
24,-0.215966147995,[-0.19657436 -0.38687912],"[ 0.70222581 -0.44363059 -1.07771306  0.44383266 -1.28129398 -0.85218357
 -0.83893612 -0.23034601  1.07723408  1.12414592  0.        ]",-1.37373,"[[-19.70966657   2.78392633  -0.14902398  -0.09741285]
 [-76.22717503   1.11557847   0.           0.        ]]",[-3.14829874  0.63787133],[-3.5204472  -0.16545291]
25,-0.190672492921,[-0.19657436 -0.38687912],"[-1.22372026 -0.45131219 -0.94504367  0.39102416 -1.28129122 -0.85218237
 -0.90463835 -0.32570894  1.07848798  0.65619592  0.        ]",-0.958317,"[[-21.25879605   2.7993536   -0.14902398  -0.09741285]
 [-78.67758149   0.42940374   0.           0.        ]]",[-2.94697952  0.67428321],[-3.89312456 -0.21413777]
26,-0.142103783267,[-0.19657436 -0.38687912],"[-1.09238932 -0.45126443  1.17943263  0.39135697 -1.28128846 -0.85218117
 -0.9690352  -0.44602499  0.68562399  0.64131802  0.        ]",-0.931225,"[[-22.85644535   2.79925654  -0.14902398  -0.09741285]
 [-81.07931089  -0.43631861   0.           0.        ]]",[-2.75660372  0.5477218 ],[-3.35419444  0.72173353]
27,-0.175338678956,[-0.19657436 -0.38687912],"[ 0.91611891 -0.4607109   0.92497813  0.32269094 -1.2812857  -0.85217997
 -1.03216002 -0.04901551  0.69820895  1.10771732  0.        ]",-0.968263,"[[-24.50165188   2.81919167  -0.14902398  -0.09741285]
 [-83.43360749   2.42031173   0.           0.        ]]",[-3.04056835  0.42408362],[-3.77691953 -0.55328762]
28,-0.210483892547,[-0.19657436 -0.38687912],"[ 0.47578762 -0.47214448 -1.24827887  0.23297329 -1.28128294 -0.85217877
 -1.09404129 -0.36145496  1.06472532  1.05995455  0.        ]",-1.45729,"[[-26.19348104   2.84504138  -0.14902398  -0.09741285]
 [-85.74153434   0.17219333   0.           0.        ]]",[-3.08895159  0.63518107],[-2.47803459  0.90778752]
29,-0.180013752101,[-0.19657436 -0.38687912],"[-1.49694113 -0.48777679 -0.45177778  0.09494661 -1.28128018 -0.85217757
 -1.15469494  0.13634509  0.99016178  0.6636042   0.        ]",-1.14511,"[[-27.93100748   2.88442185  -0.14902398  -0.09741285]
 [-88.00368649   3.75404489   0.           0.        ]]",[-2.74826956  0.51508999],[-2.40913167  0.78829608]
30,-0.159281041755,[-0.19657436 -0.38687912],"[-0.37910652 -0.51888345  1.52121016 -0.28157958 -1.28127742 -0.85217637
 -1.21415898  0.55880912  0.76283509  0.7827197   0.        ]",-0.983203,"[[-29.71333295   2.98999651  -0.14902398  -0.09741285]
 [-90.22148252   6.79382772   0.           0.        ]]",[-2.90092945  0.23161589],[-3.47578158  0.80905755]
31,-0.177217949248,[-0.19657436 -0.38687912],"[ 1.17132909 -0.52992851 -0.13488865 -0.51186421 -1.28127466 -0.85217517
 -1.27244323 -0.35539834  0.81410495  0.97239265  0.        ]",-1.09491,"[[-31.53957465   3.05365977  -0.14902398  -0.09741285]
 [-92.39528917   0.21578212   0.           0.        ]]",[-2.96700096  0.41050199],[-2.02311801  0.17480792]
32,-0.191942588386,[-0.19657436 -0.38687912],"[-0.76305217 -0.52822594 -1.3069664  -0.46664903 -1.2812719  -0.85217397
 -1.32955795 -0.52021714  0.97849413  0.91644208  0.        ]",-1.22431,"[[-33.40885381   3.04119633  -0.14902398  -0.09741285]
 [-94.52548982  -0.97014996   0.           0.        ]]",[-2.93564272  0.54641247],[-3.34974698  2.03460263]
33,-0.168024722136,[-0.19657436 -0.38687912],"[-1.19516467 -0.52554616  1.07491775 -0.40515766 -1.28126914 -0.85217277
 -1.38553904 -0.48032766  0.85975095  0.73947854  0.        ]",-0.892217,"[[-35.32031253   3.0242208   -0.14902398  -0.09741285]
 [-96.61342423  -0.68313499   0.           0.        ]]",[-2.82024193  0.3905111 ],[-4.18770284  0.10283446]
34,-0.171888737087,[-0.19657436 -0.38687912],"[ 1.05855986 -0.52352756  0.66230376 -0.36421236 -1.28126638 -0.85217157
 -1.44041196 -0.44617644  0.77177443  0.96061608  0.        ]",-0.982688,"[[ -3.72731154e+01   3.01289876e+00  -1.49023977e-01  -9.74128535e-02]
 [ -9.86600432e+01  -4.37408574e-01   0.00000000e+00   0.00000000e+00]]",[-2.96415138  0.38299718],[-2.62748498  0.13271372]
35,-0.195373160538,[-0.19657436 -0.38687912],"[-0.19301814 -0.52228752 -1.43737877 -0.34077862 -1.28126362 -0.85217037
 -1.49419877 -0.41698896  0.98547645  0.96018184  0.        ]",-1.08937,"[[ -3.92664443e+01   3.00641161e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.00666169e+02  -2.27397879e-01   0.00000000e+00   0.00000000e+00]]",[-2.96675968  0.55175561],[-3.25153177 -0.32777194]
36,-0.168813540694,[-0.19657436 -0.38687912],"[-1.43478148 -0.5186221   0.70633894 -0.27735543 -1.28126086 -0.85216917
 -1.54692001 -0.59762737  0.87908245  0.71113727  0.        ]",-1.01175,"[[ -4.12994975e+01   2.98882449e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.02632569e+02  -1.52715505e+00   0.00000000e+00   0.00000000e+00]]",[-2.7566843   0.48333114],[-3.42486273  0.95026261]
37,-0.169418039485,[-0.19657436 -0.38687912],"[ 0.93239917 -0.52022598  0.90047292 -0.30416192 -1.2812581  -0.85216797
 -1.59859552 -0.07150714  0.75500042  0.95066256  0.        ]",-0.877192,"[[ -4.33714864e+01   2.99626346e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.04559985e+02   2.25844971e+00   0.00000000e+00   0.00000000e+00]]",[-2.94549179  0.31581193],[-3.77557013  0.48198448]
38,-0.194226017277,[-0.19657436 -0.38687912],"[-0.09930617 -0.52450531 -1.43359696 -0.38361832 -1.28125534 -0.85216677
 -1.64925668 -0.37246382  0.97014478  0.96968641  0.        ]",-1.19834,"[[ -4.54816457e+01   3.01826712e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.06449586e+02   9.29683274e-02   0.00000000e+00   0.00000000e+00]]",[-2.94447231  0.53262961],[-3.20573488  1.45054153]
39,-0.170686195845,[-0.19657436 -0.38687912],"[-1.40501803 -0.52394328  0.7675942  -0.37239591 -1.28125258 -0.85216557
 -1.69890823 -0.42171445  0.88557029  0.73198171  0.        ]",-1.15792,"[[ -4.76292189e+01   3.01516333e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.08301550e+02  -2.61408250e-01   0.00000000e+00   0.00000000e+00]]",[-2.76053047  0.41334724],[-1.80892513  1.01704605]
40,-0.171574545997,[-0.19657436 -0.38687912],"[ 1.043302   -0.52303222  0.69729915 -0.35476702 -1.28124982 -0.85216437
 -1.74757549 -0.41388644  0.76938221  0.95972911  0.        ]",-0.914854,"[[ -4.98134631e+01   3.01028514e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.10116823e+02  -2.05086148e-01   0.00000000e+00   0.00000000e+00]]",[-2.93638468  0.36990148],[-2.83570845 -0.38169522]
41,-0.196019090537,[-0.19657436 -0.38687912],"[-0.46833881 -0.51909411 -1.40854189 -0.28514548 -1.28124706 -0.85216317
 -1.79527776 -0.62440439  1.00841748  0.9271783   0.        ]",-1.31488,"[[ -5.20336523e+01   2.99098760e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.11896124e+02  -1.71983168e+00   0.00000000e+00   0.00000000e+00]]",[-2.95765114  0.58794886],[-2.03000317  1.18575996]
42,-0.163544882191,[-0.19657436 -0.38687912],"[-1.07472073 -0.52028863  1.1953589  -0.3052819  -1.2812443  -0.85216197
 -1.84203333 -0.07055869  0.82691192  0.72839627  0.        ]",-1.10052,"[[ -5.42890720e+01   2.99657454e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.13640136e+02   2.26525346e+00   0.00000000e+00   0.00000000e+00]]",[-2.77448702  0.31254509],[-1.34126337  0.08002482]
43,-0.179017316921,[-0.19657436 -0.38687912],"[ 1.18123046 -0.52430208  0.00324743 -0.37957679 -1.28124154 -0.85216077
 -1.88787239 -0.37686691  0.81140281  1.00264053  0.        ]",-0.849301,"[[ -5.65790309e+01   3.01714985e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.15349986e+02   6.12734131e-02   0.00000000e+00   0.00000000e+00]]",[-2.91884184  0.41266665],[-3.792072   -0.04959379]
44,-0.190225764359,[-0.19657436 -0.38687912],"[-1.17138961 -0.52352318 -1.00434259 -0.36422943 -1.28123878 -0.85215957
 -1.93279691 -0.43448363  0.99740247  0.8481258   0.        ]",-1.18155,"[[ -5.89028442e+01   3.01290428e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.17025748e+02  -3.53298496e-01   0.00000000e+00   0.00000000e+00]]",[-2.82265091  0.52640557],[-2.50173721  0.95632923]
45,-0.160828382129,[-0.19657436 -0.38687912],"[-0.19947213 -0.52257282  1.53409112 -0.34616841 -1.28123602 -0.85215837
 -1.9768305  -0.40859934  0.76774418  0.79884571  0.        ]",-1.14589,"[[ -6.12598394e+01   3.00790501e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.18668303e+02  -1.67056535e-01   0.00000000e+00   0.00000000e+00]]",[-2.8531332   0.32470205],[-1.56102383  0.96321318]
46,-0.191509408442,[-0.19657436 -0.38687912],"[ 0.74595318 -0.52212294 -1.03540943 -0.33785807 -1.28123326 -0.85215718
 -2.01999224 -0.39575944  0.91107501  1.02893188  0.        ]",-0.946974,"[[ -6.36493597e+01   3.00560364e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.20278362e+02  -7.46725652e-02   0.00000000e+00   0.00000000e+00]]",[-2.88215876  0.50482255],[-3.28932227 -0.86573677]
47,-0.17393732024,[-0.19657436 -0.38687912],"[-1.57092409 -0.5141122   0.19271032 -0.2083658  -1.2812305  -0.85215598
 -2.06229538 -0.8732855   0.9242059   0.7050916   0.        ]",-0.910998,"[[ -6.60707612e+01   2.96964050e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.21856420e+02  -3.51061227e+00   0.00000000e+00   0.00000000e+00]]",[-2.71354437  0.60053849],[-2.9347171  -0.20050593]
48,-0.17323104723,[-0.19657436 -0.38687912],"[ 0.94736678 -0.49053677  0.87697823  0.06811192 -1.28122774 -0.85215478
 -2.1037413  -0.9758583   0.72360584  1.04781728  0.        ]",-0.995218,"[[ -6.85234030e+01   2.89203205e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.23402529e+02  -4.24866269e+00   0.00000000e+00   0.00000000e+00]]",[-2.91066217  0.53615296],[-3.30032684  0.48218014]
49,-0.204203437387,[-0.19657436 -0.38687912],"[-0.63286293 -0.46419454 -1.36158013  0.2961086  -1.28122498 -0.85215358
 -2.14435993 -0.70144507  1.12568701  0.82257701  0.        ]",-1.16656,"[[ -7.10066563e+01   2.82687710e+00  -1.49023977e-01  -9.74128535e-02]
 [ -1.24917806e+02  -2.27419101e+00   0.00000000e+00   0.00000000e+00]]",[-3.00917149  0.71864051],[-3.91666472  1.94939491]
