timestep,original_rewards,logstd_action_dist,obs,rewards,human_obs,avg_action_dist,actions
10,-0.11175958685,[-0.09753265 -0.19553579],"[-1.44332553 -0.68305318 -0.7058819  -0.51407618  1.06958552 -0.15170428
 -0.27016055  1.17075351 -1.00269302  0.07533722  0.        ]",-0.41335,"[[ -2.60835922e+00   3.07871198e+00   1.26604387e-01  -1.82210097e-02]
 [ -2.36218088e+01   1.09100230e+01   0.00000000e+00   0.00000000e+00]]",[-0.75659591  0.59655023],[-0.83178797  0.47505502]
11,-0.118125846113,[-0.09753265 -0.19553579],"[-1.63418794 -0.68561336  0.0121783  -0.68233619  1.06957834 -0.1517038
 -0.39098471 -0.53396723 -1.0401332   0.1482002   0.        ]",-0.49099,"[[ -3.10915382e+00   3.13830574e+00   1.26604387e-01  -1.82210097e-02]
 [ -2.64480563e+01  -1.39080024e+00   0.00000000e+00   0.00000000e+00]]",[-0.76211596  0.64835471],[-0.51375303  1.28847965]
12,-0.120893460854,[-0.09753265 -0.19553579],"[-1.45813798 -0.68405012  0.79992836 -0.55295816  1.06957116 -0.15170331
 -0.45556141 -0.68256372 -1.06802668  0.06534367  0.        ]",-0.290493,"[[ -3.65327126e+00   3.09249693e+00   1.26604387e-01  -1.82210097e-02]
 [ -2.79586152e+01  -2.46305285e+00   0.00000000e+00   0.00000000e+00]]",[-0.7816295   0.65144491],[-2.33921653  0.05690861]
13,-0.131816892162,[-0.09753265 -0.19553579],"[-0.87460369 -0.67967415  1.40925545 -0.42188547  1.06956399 -0.15170283
 -0.60116008 -0.64463473 -1.14667349  0.034097    0.        ]",-0.360214,"[[ -4.24661472e+00   3.04598203e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.13643760e+01  -2.18938913e+00   0.00000000e+00   0.00000000e+00]]",[-0.79624736  0.64093268],[-0.12726083  0.91907963]
14,-0.141869954938,[-0.09753265 -0.19553579],"[-0.03442924 -0.67580503  1.55062076 -0.34530753  1.06955681 -0.15170234
 -0.59614945 -0.44910768 -1.2150685   0.08632715  0.        ]",-0.342515,"[[ -4.87272673e+00   3.01871650e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.12472317e+01  -7.78538624e-01   0.00000000e+00   0.00000000e+00]]",[-0.83246124  0.61946863],[-0.98878552  0.93350246]
15,-0.14492872156,[-0.09753265 -0.19553579],"[ 0.75275321 -0.67419852  1.09228991 -0.31817983  1.06954963 -0.15170185
 -0.73706663 -0.3794251  -1.22724943  0.18014348  0.        ]",-0.363286,"[[ -5.53074382e+00   3.00903696e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.45434980e+01  -2.75741791e-01   0.00000000e+00   0.00000000e+00]]",[-0.83530533  0.60828429],[-0.74377592  0.69239102]
16,-0.140054847916,[-0.09753265 -0.19553579],"[ 1.12430659 -0.67355357  0.11974553 -0.30786541  1.06954245 -0.15170137
 -0.83372255 -0.35718644 -1.17795472  0.26397788  0.        ]",-0.43896,"[[ -6.24429882e+00   3.00535364e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.68044695e+01  -1.15284430e-01   0.00000000e+00   0.00000000e+00]]",[-0.79034245  0.61575902],[ 0.87885744  1.02456725]
17,-0.129527431877,[-0.09753265 -0.19553579],"[ 0.8397412  -0.67333685 -0.85803821 -0.30449359  1.06953528 -0.15170088
 -0.65380944 -0.34467301 -1.09589436  0.28740062  0.        ]",-0.30168,"[[ -6.93816540e+00   3.00414940e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.25962141e+01  -2.50007748e-02   0.00000000e+00   0.00000000e+00]]",[-0.74651933  0.63024449],[-1.68918206 -0.37193416]
18,-0.116384550933,[-0.09753265 -0.19553579],"[ 0.06071371 -0.67046081 -1.40782818 -0.2617741   1.0695281  -0.1517004
 -0.7954861  -0.54882239 -1.00966009  0.24520549  0.        ]",-0.427398,"[[ -7.62334054e+00   2.98886986e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.59102431e+01  -1.49807994e+00   0.00000000e+00   0.00000000e+00]]",[-0.69385761  0.67754781],[-0.42063272 -0.64658206]
19,-0.103953199173,[-0.09753265 -0.19553579],"[-0.9129893  -0.65754046 -1.26512268 -0.10790745  1.06952092 -0.15169991
 -0.83628623 -0.89966654 -0.94394618  0.1091267   0.        ]",-0.297151,"[[ -8.35112209e+00   2.93350863e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.68646947e+01  -4.02966689e+00   0.00000000e+00   0.00000000e+00]]",[-0.63684368  0.75331885],[-3.08088995 -0.29390892]
20,-0.112581873108,[-0.09753265 -0.19553579],"[-1.57163428 -0.62766995 -0.39050494  0.14221702  1.06951375 -0.15169943
 -0.97433051 -1.05012727 -1.00762636 -0.10030814  0.        ]",-0.530643,"[[ -9.12081514e+00   2.84202336e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.00937967e+01  -5.11538022e+00   0.00000000e+00   0.00000000e+00]]",[-0.63690174  0.7819652 ],[ 0.80497559 -0.39048949]
21,-0.147380066835,[-0.09753265 -0.19553579],"[-1.49266944 -0.57445995  0.72822142  0.45120729  1.06950657 -0.15169894
 -0.80411255 -1.25064886 -1.24549055 -0.18904295  0.        ]",-0.498784,"[[ -9.88274456e+00   2.72519843e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.61123640e+01  -6.56233540e+00   0.00000000e+00   0.00000000e+00]]",[-0.6727041   0.78204137],[-0.56466603  0.99245951]
22,-0.177712615953,[-0.09753265 -0.19553579],"[-0.76068729 -0.52202237  1.46493611  0.68017147  1.06949939 -0.15169845
 -0.86908826 -0.68839881 -1.47098276  0.01085857  0.        ]",-0.556813,"[[ -1.06202411e+01   2.63465761e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.76323061e+01  -2.50538207e+00   0.00000000e+00   0.00000000e+00]]",[-0.73306692  0.70786148],[-0.76941491  1.8092448 ]
23,-0.18026979098,[-0.09753265 -0.19553579],"[ 0.28319699 -0.51570431  1.45061773  0.70459053  1.06949222 -0.15169797
 -0.96745813 -0.13322368 -1.45164256  0.35190962  0.        ]",-0.559521,"[[ -1.13959735e+01   2.62474337e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.99333863e+01   1.50053455e+00   0.00000000e+00   0.00000000e+00]]",[-0.77371871  0.64482754],[-0.51732805  0.69465418]
24,-0.156311061128,[-0.09753265 -0.19553579],"[ 1.03732838 -0.55063769  0.59136119  0.56167938  1.06948504 -0.15169748
 -1.02123597  0.24338326 -1.22211825  0.52538281  0.        ]",-0.406858,"[[ -1.22072631e+01   2.68201879e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.11914415e+01   4.21797579e+00   0.00000000e+00   0.00000000e+00]]",[-0.81674695  0.60821408],[-1.47391398  0.6184831 ]
25,-0.123446394366,[-0.09753265 -0.19553579],"[ 0.95886754 -0.60605479 -0.6573648   0.28125112  1.06947786 -0.151697
 -1.15565774  0.57075692 -1.00353892  0.43178878  0.        ]",-0.426942,"[[ -1.30626406e+01   2.79007853e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.43358623e+01   6.58017488e+00   0.00000000e+00   0.00000000e+00]]",[-0.76426488  0.58737159],[ 0.9350528  1.7915549]
26,-0.11344178368,[-0.09753265 -0.19553579],"[ 0.06490827 -0.66421403 -1.4067452  -0.18158499  1.06947069 -0.15169651
 -0.95988276  1.10118797 -0.9875502   0.24731144  0.        ]",-0.303958,"[[ -1.39034139e+01   2.96008065e+00   1.26604387e-01  -1.82210097e-02]
 [ -3.97566731e+01   1.04075752e+01   0.00000000e+00   0.00000000e+00]]",[-0.7714439   0.56735373],[-1.24006069  1.96102533]
27,-0.116434840319,[-0.09753265 -0.19553579],"[-1.02630448 -0.68151131 -1.18997559 -0.46839438  1.06946351 -0.15169603
 -1.09552224 -0.23466088 -1.02433386  0.17196722  0.        ]",-0.431761,"[[ -1.47303832e+01   3.06249847e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.29295583e+01   7.68695232e-01   0.00000000e+00   0.00000000e+00]]",[-0.71987224  0.63957071],[-1.31149322  0.86577166]
28,-0.116601204205,[-0.09753265 -0.19553579],"[-1.62956835 -0.68041329 -0.07119035 -0.44017686  1.06945634 -0.15169554
 -1.22845016 -0.49094929 -1.03717681  0.07058828  0.        ]",-0.482271,"[[ -1.56201736e+01   3.05247716e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.60390691e+01  -1.08057301e+00   0.00000000e+00   0.00000000e+00]]",[-0.74270344  0.66099811],[ 0.45428348  0.93471348]
29,-0.12886866798,[-0.09753265 -0.19553579],"[-1.21053148 -0.67771616  1.14957821 -0.3815698   1.06944916 -0.15169505
 -1.1125804  -0.46518977 -1.12614459  0.01853391  0.        ]",-0.335826,"[[ -1.65137636e+01   3.03163260e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.33289652e+01  -8.94717809e-01   0.00000000e+00   0.00000000e+00]]",[-0.78852093  0.63916612],[-0.46013402  0.15819712]
30,-0.141618166852,[-0.09753265 -0.19553579],"[-0.10151649 -0.67546271  1.56062848 -0.3400982   1.06944199 -0.15169457
 -1.15378465 -0.42010265 -1.21352649  0.08067941  0.        ]",-0.317759,"[[ -1.73900150e+01   3.01685417e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.42929631e+01  -5.69403481e-01   0.00000000e+00   0.00000000e+00]]",[-0.79886854  0.61291361],[-1.49224488  1.04887848]
31,-0.144203782579,[-0.09753265 -0.19553579],"[ 0.92703857 -0.67419558  0.84040886 -0.31884868  1.06943481 -0.15169408
 -1.28555265 -0.37395504 -1.21793247  0.20756803  0.        ]",-0.361248,"[[ -1.83068011e+01   3.00927167e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.73753771e+01  -2.36436525e-01   0.00000000e+00   0.00000000e+00]]",[-0.78867745  0.60624981],[-0.40846364  0.3820248 ]
32,-0.133664838101,[-0.09753265 -0.19553579],"[ 1.01012337 -0.67353348 -0.54253741 -0.30824389  1.06942764 -0.1516936
 -1.31458467 -0.36090421 -1.12637055  0.28622477  0.        ]",-0.280012,"[[ -1.92611247e+01   3.00548490e+00   1.26604387e-01  -1.82210097e-02]
 [ -4.80547243e+01  -1.42278115e-01   0.00000000e+00   0.00000000e+00]]",[-0.71899319  0.6226508 ],[-1.77928432  0.4300137 ]
33,-0.116966805233,[-0.09753265 -0.19553579],"[-0.02404999 -0.67316742 -1.42654588 -0.30252807  1.06942046 -0.15169311
 -1.44316616 -0.35078004 -1.01558741  0.23729146  0.        ]",-0.342977,"[[ -2.02523991e+01   3.00344325e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.10626919e+01  -6.92368133e-02   0.00000000e+00   0.00000000e+00]]",[-0.7082029   0.64773893],[-1.44717136  0.43758116]
34,-0.110679635489,[-0.09753265 -0.19553579],"[-1.32100362 -0.67299238 -0.89692314 -0.29984904  1.06941329 -0.15169263
 -1.56919858 -0.34550234 -0.99335781  0.09276239  0.        ]",-0.455328,"[[ -2.13032355e+01   3.00248631e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.40111168e+01  -3.11647604e-02   0.00000000e+00   0.00000000e+00]]",[-0.71249294  0.66125137],[ 0.35114423  1.84936297]
35,-0.123741247508,[-0.09753265 -0.19553579],"[ -1.54264798e+00  -6.73020383e-01   6.03395137e-01  -3.00330384e-01
   1.06940611e+00  -1.51692140e-01  -1.46403697e+00  -3.37350272e-01
  -1.09017486e+00  -9.21742062e-04   0.00000000e+00]",-0.365616,"[[ -2.23587807e+01   3.00265869e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.15516050e+01   2.76470861e-02   0.00000000e+00   0.00000000e+00]]",[-0.7661801   0.64869547],[-0.4189278   1.69182132]
36,-0.140263165897,[-0.09753265 -0.19553579],"[-0.48242057 -0.67311757  1.54927918 -0.30189009  1.06939894 -0.15169165
 -1.49130224 -0.33777469 -1.20555404  0.04957476  0.        ]",-0.31943,"[[ -2.33962153e+01   3.00321639e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.21897247e+01   2.45762609e-02   0.00000000e+00   0.00000000e+00]]",[-0.78166771  0.61685282],[-1.64321178  1.68427263]
37,-0.145082659472,[-0.09753265 -0.19553579],"[ 0.83268943 -0.67318389  0.99020663 -0.30297287  1.06939176 -0.15169117
 -1.61637834 -0.33919104 -1.22588611  0.19632874  0.        ]",-0.375205,"[[ -2.44693685e+01   3.00360364e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.51158447e+01   1.43482755e-02   0.00000000e+00   0.00000000e+00]]",[-0.77358162  0.6020844 ],[-0.67571254  1.12567482]
38,-0.132906532427,[-0.09753265 -0.19553579],"[ 0.98506604 -0.67321829 -0.60179114 -0.30355839  1.06938459 -0.15169068
 -1.68408572 -0.34017561 -1.1203134   0.28816479  0.        ]",-0.31102,"[[ -2.55875806e+01   3.00381321e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.67000893e+01   7.23571532e-03   0.00000000e+00   0.00000000e+00]]",[-0.70505917  0.6214602 ],[-0.98965591  0.64390467]
39,-0.11418227925,[-0.09753265 -0.19553579],"[-0.31834542 -0.67316591 -1.44617107 -0.30278535  1.06937742 -0.1516902
 -1.80358666 -0.34432526 -1.00077747  0.21154525  0.        ]",-0.488777,"[[ -2.67496343e+01   3.00353738e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.94959636e+01  -2.27140502e-02   0.00000000e+00   0.00000000e+00]]",[-0.70442605  0.65163976],[ 1.56678224  0.58960872]
40,-0.112845505384,[-0.09753265 -0.19553579],"[-1.53315256 -0.67307684 -0.50742327 -0.30144182  1.06937024 -0.15168971
 -1.58395737 -0.34417998 -1.01151138  0.05477967  0.        ]",-0.302807,"[[ -2.78880114e+01   3.00305769e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.43588638e+01  -2.16744648e-02   0.00000000e+00   0.00000000e+00]]",[-0.72482312  0.66097212],[-2.25233155  1.81449022]
41,-0.130061494892,[-0.09753265 -0.19553579],"[ -1.28336391e+00  -6.73089997e-01   1.06706286e+00  -3.01693538e-01
   1.06936307e+00  -1.51689226e-01  -1.70719213e+00  -3.38793376e-01
  -1.13471213e+00   3.22315795e-04   0.00000000e+00]",-0.347756,"[[ -2.90041165e+01   3.00314800e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.72420394e+01   1.71828004e-02   0.00000000e+00   0.00000000e+00]]",[-0.7798413   0.63647044],[-0.23989929  1.72720332]
42,-0.144421884505,[-0.09753265 -0.19553579],"[ 0.15574538 -0.67314989  1.50166156 -0.30267532  1.0693559  -0.15168874
 -1.69933299 -0.33901308 -1.23112066  0.10984891  0.        ]",-0.468908,"[[ -3.01471176e+01   3.00349917e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.70586824e+01   1.55890132e-02   0.00000000e+00   0.00000000e+00]]",[-0.76972353  0.60600978],[ 1.21612223  1.48860979]
43,-0.141652358782,[-0.09753265 -0.19553579],"[ 1.10341621 -0.67319091  0.32926888 -0.30336408  1.06934872 -0.15168825
 -1.48177267 -0.33990284 -1.19146369  0.25321328  0.        ]",-0.395012,"[[ -3.12372332e+01   3.00374563e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.19698348e+01   9.16064082e-03   0.00000000e+00   0.00000000e+00]]",[-0.75181448  0.61317551],[-0.46358977  1.77088342]
44,-0.125773178073,[-0.09753265 -0.19553579],"[ 0.6364725  -0.67321178 -1.09101482 -0.30373801  1.06934155 -0.15168777
 -1.51624154 -0.34052941 -1.06978764  0.28058922  0.        ]",-0.403508,"[[ -3.22847235e+01   3.00387959e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.27765034e+01   4.63121306e-03   0.00000000e+00   0.00000000e+00]]",[-0.70939243  0.62846613],[ 0.15771619  1.14115292]
45,-0.111527489201,[-0.09753265 -0.19553579],"[-0.71080642 -0.67322037 -1.36300604 -0.30391968  1.06933438 -0.15168728
 -1.44486941 -0.34086896 -0.98892048  0.17200538  0.        ]",-0.426149,"[[ -3.33235056e+01   3.00394487e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.11072723e+01   2.17271999e-03   0.00000000e+00   0.00000000e+00]]",[-0.69959813  0.65791017],[-0.52919282  1.39583854]
46,-0.114930747802,[-0.09753265 -0.19553579],"[-1.60706938 -0.67322265 -0.24014608 -0.3040024   1.0693272  -0.1516868
 -1.49117226 -0.34103442 -1.02710968  0.03576106  0.        ]",-0.439599,"[[ -3.43565220e+01   3.00397479e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.21907577e+01   9.70333015e-04   0.00000000e+00   0.00000000e+00]]",[-0.73215199  0.66091824],[-0.07165126 -0.06807864]
47,-0.132033977468,[-0.09753265 -0.19553579],"[-1.18072359 -0.67273292  1.17990427 -0.29644205  1.06932003 -0.15168631
 -1.45911773 -0.37861457 -1.14856139  0.00317658  0.        ]",-0.199469,"[[ -3.53928172e+01   3.00127358e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.14412575e+01  -2.70185883e-01   0.00000000e+00   0.00000000e+00]]",[-0.7838642   0.63640958],[-2.77985686  0.19183612]
48,-0.144760987819,[-0.09753265 -0.19553579],"[ 0.18313296 -0.67258197  1.49198826 -0.29417289  1.06931286 -0.15168583
 -1.5848205  -0.32250074 -1.23315     0.11368469  0.        ]",-0.379891,"[[ -3.64511495e+01   3.00046289e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.43821723e+01   1.34674732e-01   0.00000000e+00   0.00000000e+00]]",[-0.77735972  0.6050036 ],[ 0.16677916  0.14183951]
49,-0.141705562632,[-0.09753265 -0.19553579],"[ 1.10365745 -0.67276733  0.32785892 -0.29706377  1.06930569 -0.15168534
 -1.51055554 -0.34088012 -1.19139511  0.25529477  0.        ]",-0.349366,"[[ -3.75213661e+01   3.00149650e+00   1.26604387e-01  -1.82210097e-02]
 [ -5.26452808e+01   2.05685907e-03   0.00000000e+00   0.00000000e+00]]",[-0.75001407  0.61330706],[-1.66416953  2.16215189]
