timestep,logstd_action_dist,original_rewards,rewards,obs,avg_action_dist,actions,human_obs
10,[-0.21501008 -0.18101636],-0.131774067189,0.190075,"[-1.45879501  1.13370084  0.58599416  0.53084015 -0.86619875 -0.68566624
  0.20257904  1.00201561 -0.80580032  0.68128712  0.        ]",[-1.37442207  0.05070584],[-1.63465734  0.70204843],"[[ -3.46788887   0.57036202  -0.10390882  -0.08311661]
 [-33.31918954   8.60756333   0.           0.        ]]"
11,[-0.21501008 -0.18101636],-0.203965328265,-0.30836,"[-0.86851295  0.98199156  1.37935228  0.83091568 -0.86619317 -0.68566253
  0.09180281  1.36707299 -0.5318948   1.41849581  0.        ]",[-1.39829874  0.03242031],[-2.07324543  2.32418514],"[[ -4.16737726   0.76867532  -0.10390882  -0.08311661]
 [-36.61883255  11.21481614   0.           0.        ]]"
12,[-0.21501008 -0.18101636],-0.260598602195,-1.54024,"[ 0.14530762  0.72964695  1.55863002  1.14469663 -0.8661876  -0.68565883
 -0.01683882  1.88982507  0.10362487  1.82735546  0.        ]",[-1.42153013  0.01730053],[-1.48123657 -0.6247702 ],"[[ -4.93221959   1.03043555  -0.10390882  -0.08311661]
 [-39.8548934   14.94842146   0.           0.        ]]"
13,[-0.21501008 -0.18101636],-0.289734498197,-1.51072,"[ 1.03832113  0.42290659  0.85030712  1.35044318 -0.86618202 -0.68565512
 -0.12331063  1.50113706  0.84531269  1.71115938  0.        ]",[-1.43259656  0.06956205],[-3.34115574  0.49015219],"[[ -5.76113626   1.30155666  -0.10390882  -0.08311661]
 [-43.02632267  12.17260064   0.           0.        ]]"
14,[-0.21501008 -0.18101636],-0.280730611825,-1.76202,"[ 1.12867175  0.10537282 -0.42596997  1.41998894 -0.86617645 -0.68565141
 -0.22773972  1.73801304  1.31871947  1.09493257  0.        ]",[-1.38980389  0.04411937],[-0.8386291  -0.40361073],"[[ -6.65287016   1.56198712  -0.10390882  -0.08311661]
 [-46.13690831  13.86452322   0.           0.        ]]"
15,[-0.21501008 -0.18101636],-0.228812136606,-1.01808,"[ 0.1912628  -0.21047811 -1.32612294  1.36015073 -0.86617088 -0.68564771
 -0.30866099  1.47449767  1.24007683  0.34575829  0.        ]",[-1.35674536  0.06771442],[-2.2674939  -1.44905307],"[[ -7.59979247   1.82039738  -0.10390882  -0.08311661]
 [-48.54728438  11.98263783   0.           0.        ]]"
16,[-0.21501008 -0.18101636],-0.142892490352,0.170246,"[-1.09003393 -0.43923949 -0.97877446  1.23008613 -0.8661653  -0.685644
 -0.40939703  0.8854816   0.70589889 -0.07866901  0.        ]",[-1.34792399  0.12171851],[-1.36336907  0.77906718],"[[ -8.60084565   2.01784407  -0.10390882  -0.08311661]
 [-51.54787302   7.77594972   0.           0.        ]]"
17,[-0.21501008 -0.18101636],-0.0493131256783,-0.174481,"[-1.49309244 -0.63474071  0.45805571  1.04683337 -0.86615973 -0.68564029
 -0.50815616  1.29439841  0.12297217  0.11096942  0.        ]",[-1.34589565  0.09183577],[-1.30619709 -0.17765982],"[[ -9.66131676   2.20266615  -0.10390882  -0.08311661]
 [-54.48958576  10.69650609   0.           0.        ]]"
18,[-0.21501008 -0.18101636],-0.0897478569632,-0.713947,"[-0.44926887 -0.82198003  1.56000463  0.78226937 -0.86615415 -0.68563659
 -0.60496043  1.16484831 -0.01051282  0.65861937  0.        ]",[-1.34874773  0.11845759],[-1.00767903  0.15231173],"[[-10.78004034   2.4073125   -0.10390882  -0.08311661]
 [-57.37308363   9.77133489   0.           0.        ]]"
19,[-0.21501008 -0.18101636],-0.152505929716,-1.34876,"[ 0.97301549 -0.96771008  0.96106221  0.47231796 -0.86614858 -0.68563288
 -0.69983458  1.22095312  0.29467466  0.97841256  0.        ]",[-1.35539961  0.10696973],[-0.47689196 -0.59223134],"[[-11.95585705   2.60675786  -0.10390882  -0.08311661]
 [-60.19910822  10.17211435   0.           0.        ]]"
20,[-0.21501008 -0.18101636],-0.169532447237,-0.853652,"[ 0.98087208 -1.06226564 -0.72829713  0.16262341 -0.866143   -0.68562918
 -0.72327513  0.86346088  0.59206566  0.87218043  0.        ]",[-1.35004592  0.12193476],[-1.73126989  0.34079144],"[[-13.16684749   2.78457936  -0.10390882  -0.08311661]
 [-60.89742514   7.61894607   0.           0.        ]]"
21,[-0.21501008 -0.18101636],-0.152306284725,-0.0514803,"[-0.52903469 -1.1172644  -1.31793334 -0.14279178 -0.86613743 -0.68562547
 -0.8157565   1.03061752  0.61259973  0.65712731  0.        ]",[-1.3413651   0.07503158],[-0.12920463  0.68460213],"[[-14.41243626   2.94893319  -0.10390882  -0.08311661]
 [-63.65220309   8.8128327    0.           0.        ]]"
22,[-0.21501008 -0.18101636],-0.138312083217,0.162653,"[-1.53080135 -1.13833761  0.06577752 -0.40971685 -0.86613186 -0.68562176
 -0.79064662  0.05273056  0.53402436  0.61174301  0.        ]",[-1.34449434  0.14431569],[-1.38435481 -0.23873663],"[[-15.67797779   3.08819221  -0.10390882  -0.08311661]
 [-62.9044274    1.8287752    0.           0.        ]]"
23,[-0.21501008 -0.18101636],-0.123461016508,-0.306688,"[-0.58194401 -1.13758885  1.52110226 -0.38996265 -0.86612628 -0.68561806
 -0.88176363 -0.43674889  0.44889331  0.56599661  0.        ]",[-1.36596715  0.24554543],[-0.90054385  0.29674888],"[[-16.96329907   3.07795568  -0.10390882  -0.08311661]
 [-65.61858277  -1.66708293   0.           0.        ]]"
24,[-0.21501008 -0.18101636],-0.125476430972,-0.74648,"[ 1.01785707 -1.13436827  0.88741044 -0.32719693 -0.86612071 -0.68561435
 -0.95784773 -0.40064332  0.38428153  0.67117923  0.        ]",[-1.37836683  0.26240662],[-0.89997728  0.48544925],"[[-18.29841054   3.04537926  -0.10390882  -0.08311661]
 [-67.88500008  -1.40923128   0.           0.        ]]"
25,[-0.21501008 -0.18101636],-0.145719277412,-0.468938,"[ 0.77532992 -1.1314744  -0.98370522 -0.28520773 -0.86611514 -0.68561065
 -1.03234872 -0.31507475  0.49144947  0.75009628  0.        ]",[-1.3570621   0.21693233],[-1.8040235   0.01494345],"[[-19.67837741   3.02353121  -0.10390882  -0.08311661]
 [-70.10429503  -0.79811639   0.           0.        ]]"
26,[-0.21501008 -0.18101636],-0.145468605781,0.378969,"[-1.02674983 -1.12910668 -1.0381732  -0.25598467 -0.86610956 -0.68560694
 -1.11866998 -0.30498037  0.57834732  0.62833075  0.        ]",[-1.34711874  0.18477035],[-0.72233323  0.88341254],"[[-21.10626314   3.00829302  -0.10390882  -0.08311661]
 [-72.67570774  -0.72603218   0.           0.        ]]"
27,[-0.21501008 -0.18101636],-0.121913567881,-0.128543,"[-1.30411194 -1.12799031  0.92715278 -0.24337491 -0.86610399 -0.68560323
 -1.16637234 -0.21569699  0.46407286  0.52279764  0.        ]",[-1.34926987  0.20583749],[-0.47807914 -1.07674877],"[[-22.57403599   3.00170861  -0.10390882  -0.08311661]
 [-74.0968573   -0.08838755   0.           0.        ]]"
28,[-0.21501008 -0.18101636],-0.118785002813,-0.390769,"[ 0.50304641 -1.11978353  1.41385256 -0.16416934 -0.86609842 -0.68559953
 -1.18066241 -0.77038494  0.33521958  0.65945477  0.        ]",[-1.37514472  0.31415156],[-2.4996985   1.14899565],"[[-24.06024763   2.96019526  -0.10390882  -0.08311661]
 [-74.52280705  -4.04991679   0.           0.        ]]"
29,[-0.21501008 -0.18101636],-0.152600666918,-0.862329,"[ 1.08888241 -1.10975589 -0.52573599 -0.08744399 -0.86609284 -0.68559582
 -1.26403094 -0.20547177  0.49439348  0.81453124  0.        ]",[-1.35621166  0.23253734],[-1.75955215 -0.99752798],"[[ -2.55756213e+01   2.91967872e+00  -1.03908818e-01  -8.31166071e-02]
 [ -7.70063633e+01  -1.54044505e-02   0.00000000e+00   0.00000000e+00]]"
30,[-0.21501008 -0.18101636],-0.152994862004,0.0842419,"[-0.73700718 -1.09791845 -1.23457036 -0.01238998 -0.86608727 -0.68559212
 -1.3457552  -0.75935766  0.65070145  0.60030086  0.        ]",[-1.3489573   0.23853526],[-0.17739072 -0.13478643],"[[-27.14017731   2.87968337  -0.10390882  -0.08311661]
 [-79.44100407  -3.97118486   0.           0.        ]]"
31,[-0.21501008 -0.18101636],-0.102831150857,0.0500024,"[-1.39680015 -1.06685593  0.75032733  0.14261555 -0.8660817  -0.68558841
 -1.31649453 -0.82419865  0.38842736  0.40389419  0.        ]",[-1.35016286  0.2925801 ],[-0.50332268 -0.0409644 ],"[[-28.72025728   2.79561642  -0.10390882  -0.08311661]
 [-78.56984158  -4.43430267   0.           0.        ]]"
32,[-0.21501008 -0.18101636],-0.120850640752,-0.459034,"[ 0.44501681 -1.02476091  1.44599179  0.30258036 -0.86607612 -0.68558471
 -1.33112505 -0.8360488   0.20657216  0.78352053  0.        ]",[-1.37096143  0.34833845],[-1.24222993  1.64578662],"[[-30.29603103   2.70608479  -0.10390882  -0.08311661]
 [-79.00603063  -4.51897129   0.           0.        ]]"
33,[-0.21501008 -0.18101636],-0.182073637419,-0.640242,"[ 1.06342846 -0.99739348 -0.58064479  0.38894132 -0.86607055 -0.685581
 -1.41149199 -0.27086165  0.63699155  0.94526419  0.        ]",[-1.3572768  0.2635662],[-1.56787324  0.95086731],"[[-31.90017223   2.65620759  -0.10390882  -0.08311661]
 [-81.40031072  -0.48253393   0.           0.        ]]"
34,[-0.21501008 -0.18101636],-0.154725866066,0.507268,"[-0.89190565 -1.01313024 -1.14315932  0.3405738  -0.86606498 -0.68557729
 -1.49030691  0.25575355  0.72591237  0.45882826  0.        ]",[-1.34452271  0.177802  ],[-3.3479375   0.54928075],"[[ -3.35517359e+01   2.68429198e+00  -1.03908818e-01  -8.31166071e-02]
 [ -8.37484343e+01   3.27843277e+00   0.00000000e+00   0.00000000e+00]]"
35,[-0.21501008 -0.18101636],-0.0951349105821,0.261564,"[-1.21450816 -1.05612337  1.05753331  0.18734873 -0.86605941 -0.68557359
 -1.56758701  0.54942037  0.32162467  0.42344595  0.        ]",[-1.34177399  0.15986156],[-1.49758615  0.85181749],"[[ -3.52498055e+01   2.77090064e+00  -1.03908818e-01  -8.31166071e-02]
 [ -8.60509193e+01   5.37574245e+00   0.00000000e+00   0.00000000e+00]]"
36,[-0.21501008 -0.18101636],-0.127649154948,-0.470958,"[ 0.89297677 -1.10731812  1.07269709 -0.07126122 -0.86605383 -0.68556988
 -1.6433419   1.00538843  0.33298065  0.74303057  0.        ]",[-1.33982122  0.12094332],[-1.61341319  0.77143003],"[[ -3.69934704e+01   2.91108197e+00  -1.03908818e-01  -8.31166071e-02]
 [ -8.83080584e+01   8.63219061e+00   0.00000000e+00   0.00000000e+00]]"
37,[-0.21501008 -0.18101636],-0.143809232133,-0.184958,"[ 0.49065403 -1.13520295 -1.20052739 -0.34329784 -0.86604826 -0.68556618
 -1.71758531  0.14095925  0.49160963  0.73043     0.        ]",[-1.34642386  0.17803125],[-2.04620766 -0.6434301 ],"[[ -3.87818285e+01   3.05373679e+00  -1.03908818e-01  -8.31166071e-02]
 [ -9.05202668e+01   2.45868511e+00   0.00000000e+00   0.00000000e+00]]"
38,[-0.21501008 -0.18101636],-0.138219721042,0.451555,"[-1.49617687 -1.13539212 -0.22334253 -0.3468667  -0.86604269 -0.68556247
 -1.79032434 -0.40293064  0.54307383  0.59604162  0.        ]",[-1.34280562  0.20074749],[-0.84602571 -0.35430662],"[[ -4.06139818e+01   3.05559079e+00  -1.03908818e-01  -8.31166071e-02]
 [ -9.26877617e+01  -1.42562129e+00   0.00000000e+00   0.00000000e+00]]"
39,[-0.21501008 -0.18101636],-0.116584996485,-0.103359,"[-0.0565984  -1.12979107  1.59052279 -0.26549144 -0.86603712 -0.68555877
 -1.84114374 -0.59598036  0.37735436  0.58875955  0.        ]",[-1.35769665  0.29048735],[-3.49339973  0.04987307],"[[ -4.24829344e+01   3.01324812e+00  -1.03908818e-01  -8.31166071e-02]
 [ -9.42024114e+01  -2.80433994e+00   0.00000000e+00   0.00000000e+00]]"
40,[-0.21501008 -0.18101636],-0.14770050717,-0.374104,"[ 1.10996787 -1.11955584 -0.47545338 -0.16312391 -0.86603155 -0.68555506
 -1.9114111  -0.5614191   0.47255897  0.79069658  0.        ]",[-1.35496747  0.28082487],[-0.68846949  0.57172351],"[[ -4.43879931e+01   2.95964154e+00  -1.03908818e-01  -8.31166071e-02]
 [ -9.62964679e+01  -2.55753480e+00   0.00000000e+00   0.00000000e+00]]"
41,[-0.21501008 -0.18101636],-0.145133979976,0.692849,"[-1.11217798 -1.1128141  -0.95615882 -0.11001994 -0.86602597 -0.68555136
 -1.93887826 -0.2384749   0.60822608  0.57218205  0.        ]",[-1.34256411  0.20214605],[-0.79272893  1.55255648],"[[ -4.63221411e+01   2.93163324e+00  -1.03908818e-01  -8.31166071e-02]
 [ -9.71156617e+01  -2.51191774e-01   0.00000000e+00   0.00000000e+00]]"
42,[-0.21501008 -0.18101636],-0.112439285417,0.278527,"[-0.71367327 -1.12099851  1.46651352 -0.17579413 -0.8660204  -0.68554765
 -1.97967129  0.31550615  0.38072964  0.53879165  0.        ]",[-1.34145772  0.18781571],[-1.79828922  0.93953786],"[[ -4.82766560e+01   2.96630249e+00  -1.03908818e-01  -8.31166071e-02]
 [ -9.83318708e+01   3.70513421e+00   0.00000000e+00   0.00000000e+00]]"
43,[-0.21501008 -0.18101636],-0.133322946442,-0.612677,"[ 1.22170684 -1.13322797  0.11319546 -0.31208712 -0.86601483 -0.68554395
 -2.04721573 -0.0396812   0.41043085  0.71883021  0.        ]",[-1.34847343  0.2225471 ],[-0.74966385 -0.84942667],"[[ -5.02634924e+01   3.03751786e+00  -1.03908818e-01  -8.31166071e-02]
 [ -1.00345070e+02   1.16853189e+00   0.00000000e+00   0.00000000e+00]]"
44,[-0.21501008 -0.18101636],-0.147152990301,0.806559,"[-0.74611291 -1.13155726 -1.2299424  -0.2885774  -0.86600926 -0.68554024
 -2.08013234 -0.52549686  0.56864299  0.66344566  0.        ]",[-1.34200501  0.2181939 ],[-2.07248644  1.90855737],"[[ -5.22802447e+01   3.02528232e+00  -1.03908818e-01  -8.31166071e-02]
 [ -1.01326825e+02  -2.30096773e+00   0.00000000e+00   0.00000000e+00]]"
45,[-0.21501008 -0.18101636],-0.11787392653,0.360661,"[-0.98955192 -1.12801235  1.29033584 -0.24541769 -0.86600369 -0.68553654
 -2.14565485 -0.25841524  0.42766782  0.53201597  0.        ]",[-1.34447074  0.23631889],[-1.96531146  0.43023617],"[[ -5.43263775e+01   3.00277249e+00  -1.03908818e-01  -8.31166071e-02]
 [ -1.03279994e+02  -3.93600441e-01   0.00000000e+00   0.00000000e+00]]"
46,[-0.21501008 -0.18101636],-0.134291835971,-0.54763,"[ 1.20872493 -1.12759815  0.31362661 -0.24091917 -0.86599812 -0.68553283
 -2.20988064 -0.17948983  0.40108514  0.73795643  0.        ]",[-1.34880304  0.24495853],[ 0.32320273 -0.14616917],"[[ -5.64111878e+01   3.00042286e+00  -1.03908818e-01  -8.31166071e-02]
 [ -1.05194668e+02   1.70041864e-01   0.00000000e+00   0.00000000e+00]]"
47,[-0.21501008 -0.18101636],-0.148986672849,0.368535,"[-0.64219684 -1.12714982 -1.27769452 -0.23612559 -0.86599254 -0.68552913
 -2.09697766 -0.26189937  0.58362919  0.66233618  0.        ]",[-1.34159005  0.20377207],[-1.14235588 -0.64509726],"[[ -5.84813480e+01   2.99791822e+00  -1.03908818e-01  -8.31166071e-02]
 [ -1.01832544e+02  -4.18492546e-01   0.00000000e+00   0.00000000e+00]]"
48,[-0.21501008 -0.18101636],-0.114421469923,0.0930502,"[-1.06619788 -1.12042859  1.22247377 -0.17127885 -0.86598697 -0.68552543
 -2.16216294 -0.619422    0.41279989  0.51365129  0.        ]",[-1.34662735  0.27684185],[-1.44545146 -1.15771302],"[[ -6.05374967e+01   2.96393373e+00  -1.03908818e-01  -8.31166071e-02]
 [ -1.03775772e+02  -2.97175117e+00   0.00000000e+00   0.00000000e+00]]"
49,[-0.21501008 -0.18101636],-0.14461206102,-0.700286,"[ 1.19435014 -1.09301565  0.40468977  0.0144911  -0.8659814  -0.68552172
 -2.22602711 -1.16709345  0.39650184  0.83665659  0.        ]",[-1.36515641  0.36977041],[-1.25253446 -0.8320369 ],"[[ -6.26321178e+01   2.86526427e+00  -1.03908818e-01  -8.31166071e-02]
 [ -1.05679777e+02  -6.88299235e+00   0.00000000e+00   0.00000000e+00]]"
